org_id,realcode,total_amount,record_count,org_total_amount,org_total_records,share_amount,share_records
020105e8,J6200,5000.0,8,8541836.0,3948,0.0005853542493674662,0.002026342451874367
020105e8,J7150,7000.0,16,8541836.0,3948,0.0008194959491144527,0.004052684903748734
020105e8,K1000,22550.0,22,8541836.0,3948,0.0026399476646472727,0.005572441742654508
020105e8,K1100,337676.0,333,8541836.0,3948,0.0395320163018817,0.08434650455927052
020105e8,T6200,7474654.0,3384,8541836.0,3948,0.8750640962903058,0.8571428571428571
0202db56,C0000,452380.0,1264,807332.0,1984,0.5603394885870993,0.6370967741935484
0202db56,C1100,317496.0,629,807332.0,1984,0.3932657196791407,0.3170362903225806
0202db56,J1100,9800.0,14,807332.0,1984,0.012138748371178152,0.007056451612903226
0202db56,J7500,26842.0,70,807332.0,1984,0.03324778405909836,0.03528225806451613
0202db56,Z9600,814.0,7,807332.0,1984,0.001008259303483573,0.003528225806451613
0217500f,F4000,92175.0,69,431052.0,316,0.21383730965173575,0.21835443037974683
0217500f,F4100,338877.0,247,431052.0,316,0.7861626903482642,0.7816455696202531
0217f4b0,B1000,601336.0,766,609881.0,794,0.9859890699989015,0.964735516372796
0217f4b0,B1500,6465.0,15,609881.0,794,0.010600428608203896,0.018891687657430732
0217f4b0,J6200,1900.0,10,609881.0,794,0.0031153618492787936,0.012594458438287154
0217f4b0,Z9600,180.0,3,609881.0,794,0.00029513954361588574,0.003778337531486146
0220a2c8,J1200,77062.0,266,10396260.0,3698,0.007412473331755843,0.07193077339102218
0220a2c8,Z5200,10309198.0,3428,10396260.0,3698,0.9916256422982881,0.9269875608436993
0220a2c8,Z9600,10000.0,4,10396260.0,3698,0.0009618843699561188,0.001081665765278529
02266dd8,F0000,1500.0,2,421602.0,183,0.0035578578849246446,0.01092896174863388
02266dd8,F2700,417602.0,180,421602.0,183,0.9905123789735343,0.9836065573770492
02266dd8,Z9600,2500.0,1,421602.0,183,0.005929763141541074,0.00546448087431694
02273d4b,J5100,22625.0,19,441362.0,133,0.05126177604777937,0.14285714285714285
02273d4b,JD200,2251.0,3,441362.0,133,0.005100121895405586,0.022556390977443608
02273d4b,K1000,369186.0,106,441362.0,133,0.8364698365514023,0.7969924812030075
02273d4b,Y4000,36500.0,1,441362.0,133,0.08269855583398661,0.007518796992481203
02273d4b,Z9600,10800.0,4,441362.0,133,0.024469709671426178,0.03007518796992481
02301018,F4000,7000.0,16,3712207.0,4502,0.001885670707479405,0.003553976010661928
02301018,F4200,1054433.0,1977,3712207.0,4502,0.2840447744428045,0.43913816081741447
02301018,G4800,398611.0,352,3712207.0,4502,0.10737844091129617,0.07818747223456242
02301018,G5000,1909525.0,1774,3712207.0,4502,0.5143907653856588,0.3940470901821413
02301018,G5200,315825.0,331,3712207.0,4502,0.08507742159852616,0.07352287872056863
02301018,J1200,400.0,2,3712207.0,4502,0.000107752611855966,0.000444247001332741
02301018,J5100,250.0,1,3712207.0,4502,6.734538240997875e-05,0.0002221235006663705
02301018,J6100,100.0,1,3712207.0,4502,2.69381529639915e-05,0.0002221235006663705
02301018,J7150,500.0,1,3712207.0,4502,0.0001346907648199575,0.0002221235006663705
02301018,J7300,1250.0,3,3712207.0,4502,0.00033672691204989375,0.0006663705019991116
02301018,J7400,16800.0,29,3712207.0,4502,0.004525609697950572,0.006441581519324745
02301018,J7500,3700.0,2,3712207.0,4502,0.0009967116596676857,0.000444247001332741
02301018,Y4000,2668.0,7,3712207.0,4502,0.0007187099210792932,0.0015548645046645935
02301018,Z9600,1145.0,6,3712207.0,4502,0.0003084418514377027,0.0013327410039982231
0233d3d2,C2900,547817.0,69,553117.0,71,0.9904179405080661,0.971830985915493
0233d3d2,Z9600,5300.0,2,553117.0,71,0.009582059491933895,0.028169014084507043
023e42f2,C5300,308170.0,208,362870.0,269,0.8492573097803621,0.7732342007434945
023e42f2,J5100,500.0,1,362870.0,269,0.0013779039325378234,0.0037174721189591076
023e42f2,J7700,54200.0,60,362870.0,269,0.14936478628710007,0.22304832713754646
023e466a,C5120,361392.0,1024,407143.0,1126,0.8876291622353817,0.9094138543516874
023e466a,C5130,32420.0,56,407143.0,1126,0.07962804223577466,0.0497335701598579
023e466a,J7400,1280.0,17,407143.0,1126,0.0031438585460145455,0.015097690941385435
023e466a,Y4000,11551.0,28,407143.0,1126,0.028370867238292196,0.02486678507992895
023e466a,Z9600,500.0,1,407143.0,1126,0.0012280697445369317,0.0008880994671403197
023e4dfa,F4000,1019749.0,262,1176894.0,344,0.8664748057174223,0.7616279069767442
023e4dfa,F4100,45550.0,14,1176894.0,344,0.03870357058494648,0.040697674418604654
023e4dfa,F4500,106195.0,66,1176894.0,344,0.09023327504431156,0.19186046511627908
023e4dfa,Z9600,5400.0,2,1176894.0,344,0.00458834865331967,0.005813953488372093
023ea671,J1200,3807.0,17,7623084.0,67,0.0004994041781515197,0.2537313432835821
023ea671,Z5200,7619277.0,50,7623084.0,67,0.9995005958218485,0.746268656716418
0256bcc3,J1100,569728.0,18,569728.0,18,1.0,1.0
025e9798,C5130,311250.0,166,969650.0,545,0.32099211055535504,0.30458715596330277
025e9798,D9000,622400.0,362,969650.0,545,0.6418810911153509,0.6642201834862386
025e9798,G5200,3000.0,2,969650.0,545,0.003093899860774506,0.003669724770642202
025e9798,H3900,24500.0,11,969650.0,545,0.0252668488629918,0.02018348623853211
025e9798,T1600,6000.0,3,969650.0,545,0.006187799721549012,0.005504587155963303
025e9798,Z9600,2500.0,1,969650.0,545,0.002578249883978755,0.001834862385321101
026265f3,J1100,1977546.0,42,2877546.0,46,0.6872334968754626,0.9130434782608695
026265f3,Z9600,900000.0,4,2877546.0,46,0.31276650312453735,0.08695652173913043
02657b47,J1100,1326115.0,7,1551115.0,9,0.8549430570911892,0.7777777777777778
02657b47,Z9600,225000.0,2,1551115.0,9,0.14505694290881077,0.2222222222222222
02699c3e,K1000,338894.0,313,338894.0,313,1.0,1.0
0271f776,F4000,303188.0,333,320538.0,349,0.9458722522758612,0.9541547277936963
0271f776,J7500,6100.0,5,320538.0,349,0.019030504963530065,0.014326647564469915
0271f776,JE300,11000.0,10,320538.0,349,0.0343173040325952,0.02865329512893983
0271f776,Y4000,250.0,1,320538.0,349,0.0007799387280135273,0.0028653295128939827
027391b0,J7300,2000.0,2,4777062.0,7166,0.00041866737337719294,0.00027909572983533354
027391b0,J7400,23854.0,60,4777062.0,7166,0.00499344576226978,0.008372871895060006
027391b0,K1000,2542384.0,3546,4777062.0,7166,0.5322066156981007,0.4948367289980463
027391b0,K1200,1925018.0,3132,4777062.0,7166,0.40297111488190857,0.4370639129221323
027391b0,K2000,145640.0,292,4777062.0,7166,0.03048735812932719,0.040747976555958694
027391b0,K2100,500.0,2,4777062.0,7166,0.00010466684334429824,0.00027909572983533354
027391b0,Z9600,137666.0,132,4777062.0,7166,0.02881813131167232,0.018420318169132012
02789e4d,T6100,78950.0,75,2408163.0,1861,0.03278432564573079,0.04030091348737238
02789e4d,T8300,2329213.0,1786,2408163.0,1861,0.9672156743542693,0.9596990865126276
028129d9,B2000,1022797.0,245,1028697.0,254,0.9942645890869712,0.9645669291338582
028129d9,Y4000,5900.0,9,1028697.0,254,0.005735410913028812,0.03543307086614173
02843bcf,E1150,4027640.0,1536,4160640.0,1546,0.9680337640363021,0.9935316946959897
02843bcf,Z9600,131000.0,8,4160640.0,1546,0.0314855406860483,0.00517464424320828
02843bcf,z9600,2000.0,2,4160640.0,1546,0.0004806952776495924,0.00129366106080207
02881634,J1100,1000.0,1,3049347.0,1186,0.0003279390636749442,0.0008431703204047217
02881634,J2200,2857340.0,1135,3049347.0,1186,0.937033404200965,0.9569983136593592
02881634,J2400,186491.0,48,3049347.0,1186,0.06115768392380402,0.04047217537942664
02881634,Z9600,1516.0,1,3049347.0,1186,0.0004971556205312154,0.0008431703204047217
02881634,z9600,3000.0,1,3049347.0,1186,0.0009838171910248326,0.0008431703204047217
0289efcb,J1100,26250.0,32,1836458.0,878,0.014293819951232209,0.03644646924829157
0289efcb,J2200,1807208.0,844,1836458.0,878,0.9840726006257698,0.9612756264236902
0289efcb,Z9600,2000.0,1,1836458.0,878,0.001089052948665311,0.0011389521640091116
0289efcb,z9600,1000.0,1,1836458.0,878,0.0005445264743326555,0.0011389521640091116
028e5fd0,J7500,1157720.0,1016,1163220.0,1019,0.9952717456714981,0.9970559371933267
028e5fd0,K1000,5500.0,3,1163220.0,1019,0.004728254328501917,0.002944062806673209
029ea2f1,F2000,487204.0,133,502004.0,141,0.9705181632018869,0.9432624113475178
029ea2f1,Y4000,14800.0,8,502004.0,141,0.029481836798113163,0.05673758865248227
02a3e338,J1100,2000.0,2,801689.0,671,0.0024947329949643817,0.0029806259314456036
02a3e338,Z1100,796849.0,664,801689.0,671,0.9939627461521862,0.9895678092399404
02a3e338,Z9600,1840.0,4,801689.0,671,0.002295154355367231,0.005961251862891207
02a3e338,z9600,1000.0,1,801689.0,671,0.0012473664974821908,0.0014903129657228018
02b7b45b,F2100,46400.0,24,328802.0,208,0.14111836302698888,0.11538461538461539
02b7b45b,F2300,228750.0,111,328802.0,208,0.6957074470349937,0.5336538461538461
02b7b45b,J1100,5900.0,5,328802.0,208,0.017943929781449017,0.02403846153846154
02b7b45b,J1200,3700.0,5,328802.0,208,0.011252972913790063,0.02403846153846154
02b7b45b,J7120,5000.0,5,328802.0,208,0.015206720153770354,0.02403846153846154
02b7b45b,Y4000,38052.0,57,328802.0,208,0.11572922305825391,0.27403846153846156
02b7b45b,Z9600,1000.0,1,328802.0,208,0.003041344030754071,0.004807692307692308
02ba3b44,C4400,690753.0,684,690753.0,684,1.0,1.0
02ba6bee,J5100,1250.0,2,576606.0,911,0.0021678581214902375,0.0021953896816684962
02ba6bee,K1000,451661.0,530,576606.0,911,0.7833095736083218,0.5817782656421515
02ba6bee,K1200,110445.0,356,576606.0,911,0.19154327218239145,0.3907793633369923
02ba6bee,K2000,8750.0,20,576606.0,911,0.015175006850431664,0.021953896816684963
02ba6bee,Y4000,2000.0,2,576606.0,911,0.0034685729943843805,0.0021953896816684962
02ba6bee,Z9600,2500.0,1,576606.0,911,0.004335716242980475,0.0010976948408342481
02bd043e,J1100,22050.0,35,518152.0,375,0.04255508036251911,0.09333333333333334
02bd043e,Z5100,423468.0,54,518152.0,375,0.8172659760070404,0.144
02bd043e,Z9000,40000.0,2,518152.0,375,0.0771974246939122,0.005333333333333333
02bd043e,Z9600,32634.0,284,518152.0,375,0.06298151893652827,0.7573333333333333
02c076bf,J7400,3000.0,3,1464299.0,739,0.0020487618990383794,0.0040595399188092015
02c076bf,K1000,150664.0,85,1464299.0,739,0.10289155425223946,0.11502029769959404
02c076bf,K1100,1310635.0,651,1464299.0,739,0.8950596838487221,0.8809201623815968
02c0d803,F2000,127250.0,12,695372.0,252,0.18299557646842265,0.047619047619047616
02c0d803,F2100,566372.0,236,695372.0,252,0.8144877849553908,0.9365079365079365
02c0d803,J7300,2000.0,1,695372.0,252,0.002876158372784639,0.003968253968253968
02c0d803,J7400,-250.0,3,695372.0,252,-0.00035951979659807986,0.011904761904761904
02cd7e73,E1120,302000.0,18,372500.0,39,0.810738255033557,0.46153846153846156
02cd7e73,E1150,70000.0,20,372500.0,39,0.18791946308724833,0.5128205128205128
02cd7e73,Y4000,500.0,1,372500.0,39,0.0013422818791946308,0.02564102564102564
02cf0717,G6500,1043475.0,33,1043475.0,33,1.0,1.0
02d1cce4,F1100,2200.0,5,664026.0,1082,0.003313123281317298,0.0046210720887245845
02d1cce4,J5100,75.0,2,664026.0,1082,0.00011294738459036242,0.0018484288354898336
02d1cce4,X3000,661271.0,1068,664026.0,1082,0.995851066072714,0.9870609981515711
02d1cce4,X3200,205.0,5,664026.0,1082,0.0003087228512136573,0.0046210720887245845
02d1cce4,Z9600,275.0,2,664026.0,1082,0.00041414041016466223,0.0018484288354898336
02d7388f,F2600,391285.0,134,393985.0,135,0.9931469472188027,0.9925925925925926
02d7388f,Z9600,2700.0,1,393985.0,135,0.006853052781197254,0.007407407407407408
02d952db,H1750,10000.0,3,625548.0,3477,0.015985983489676253,0.0008628127696289905
02d952db,H5100,587119.0,3372,625548.0,3477,0.9385674640475231,0.9698015530629853
02d952db,H5170,24839.0,60,625548.0,3477,0.03970758439000684,0.01725625539257981
02d952db,J1200,250.0,1,625548.0,3477,0.0003996495872419063,0.0002876042565429968
02d952db,J5400,0.0,2,625548.0,3477,0.0,0.0005752085130859936
02d952db,J6200,3250.0,12,625548.0,3477,0.005195444634144782,0.003451251078515962
02d952db,J7120,200.0,1,625548.0,3477,0.00031971966979352505,0.0002876042565429968
02d952db,J7400,-750.0,15,625548.0,3477,-0.001198948761725719,0.004314063848144953
02d952db,J7500,50.0,1,625548.0,3477,7.992991744838126e-05,0.0002876042565429968
02d952db,JD200,50.0,7,625548.0,3477,7.992991744838126e-05,0.0020132297958009777
02d952db,Z9600,540.0,3,625548.0,3477,0.0008632431084425176,0.0008628127696289905
02ddd34d,F0000,5250.0,9,346790.0,98,0.015138844834049425,0.09183673469387756
02ddd34d,F4000,341540.0,89,346790.0,98,0.9848611551659506,0.9081632653061225
02e07c7c,J2200,24779232.0,6114,25708480.0,42534,0.9638544169083508,0.14374382846663844
02e07c7c,Z9600,901248.0,36394,25708480.0,42534,0.035056448300327364,0.8556448958480275
02e07c7c,j2400,38000.0,20,25708480.0,42534,0.0014781115025081218,0.00047021206564160437
02e07c7c,z9600,-10000.0,6,25708480.0,42534,-0.00038897671118634785,0.0001410636196924813
02e0cfeb,H5100,264426.0,1147,401414.0,1199,0.658736366942857,0.9566305254378649
02e0cfeb,H5170,20043.0,35,401414.0,1199,0.0499309939364347,0.029190992493744787
02e0cfeb,J6200,35.0,1,401414.0,1199,8.71917770680644e-05,0.0008340283569641367
02e0cfeb,J7400,3290.0,14,401414.0,1199,0.008196027044398053,0.011676396997497914
02e0cfeb,Z9600,113620.0,2,401414.0,1199,0.2830494202992422,0.0016680567139282735
02e6126e,B5100,704119.0,272,704119.0,272,1.0,1.0
02e613df,G5200,328125.0,195,328375.0,196,0.9992386752950133,0.9948979591836735
02e613df,Y4000,250.0,1,328375.0,196,0.0007613247049866769,0.00510204081632653
02e778c6,J1200,9300.0,15,2758693.0,5169,0.003371161633425684,0.002901915264074289
02e778c6,J5100,18950.0,45,2758693.0,5169,0.006869194941227603,0.008705745792222866
02e778c6,J6100,500.0,1,2758693.0,5169,0.00018124524910890773,0.0001934610176049526
02e778c6,J7150,28975.0,64,2758693.0,5169,0.010503162185861203,0.012381505126716966
02e778c6,J7400,52700.0,153,2758693.0,5169,0.019103249256078876,0.02959953569355775
02e778c6,J7500,4857.0,14,2758693.0,5169,0.0017606163498439297,0.0027084542464693366
02e778c6,JE300,4300.0,9,2758693.0,5169,0.0015587091423366064,0.0017411491584445734
02e778c6,K1000,2624361.0,4838,2758693.0,5169,0.9513059263934044,0.9359644031727606
02e778c6,Y4000,3000.0,2,2758693.0,5169,0.0010874714946534465,0.0003869220352099052
02e778c6,Z9600,11250.0,27,2758693.0,5169,0.004078018104950424,0.00522344747533372
02e778c6,z9600,500.0,1,2758693.0,5169,0.00018124524910890773,0.0001934610176049526
02e86744,A3100,2500.0,3,1136768.0,921,0.002199217430469542,0.003257328990228013
02e86744,A4100,474301.0,462,1136768.0,921,0.41723641059565364,0.501628664495114
02e86744,C5130,467804.0,237,1136768.0,921,0.4115210843373494,0.25732899022801303
02e86744,E1220,6500.0,8,1136768.0,921,0.005717965319220809,0.008686210640608035
02e86744,E1230,52000.0,51,1136768.0,921,0.04574372255376647,0.05537459283387622
02e86744,H4100,109713.0,138,1136768.0,921,0.09651309677964193,0.1498371335504886
02e86744,M1000,20950.0,19,1136768.0,921,0.01842944206733476,0.02062975027144408
02e86744,Z9600,3000.0,3,1136768.0,921,0.00263906091656345,0.003257328990228013
02e8ea7a,K1000,1205972.0,743,1486027.0,950,0.8115411092799795,0.7821052631578947
02e8ea7a,K1200,278055.0,206,1486027.0,950,0.1871130201537388,0.2168421052631579
02e8ea7a,Z9600,2000.0,1,1486027.0,950,0.00134587056628177,0.0010526315789473684
030592ff,T0000,8750.0,4,483032.0,99,0.018114741880455126,0.04040404040404041
030592ff,T1600,474282.0,95,483032.0,99,0.9818852581195449,0.9595959595959596
030f2a82,H0000,3175.0,8,596707.0,105,0.005320869371400034,0.0761904761904762
030f2a82,H4500,593532.0,97,596707.0,105,0.9946791306285999,0.9238095238095239
03159e92,C4400,8417420.0,3801,8464993.0,3850,0.9943800307927012,0.9872727272727273
03159e92,J1200,-3.0,1,8464993.0,3850,-3.5440076560016056e-07,0.00025974025974025974
03159e92,J5100,7277.0,15,8464993.0,3850,0.0008596581237574561,0.003896103896103896
03159e92,J6200,1000.0,2,8464993.0,3850,0.00011813358853338685,0.0005194805194805195
03159e92,JE300,32599.0,24,8464993.0,3850,0.0038510368525998782,0.006233766233766234
03159e92,Z9600,6700.0,7,8464993.0,3850,0.000791495043173692,0.0018181818181818182
0316d9fc,E1100,788000.0,320,5146714.0,5494,0.15310740017805535,0.058245358572988716
0316d9fc,E1110,1107722.0,854,5146714.0,5494,0.2152289791117206,0.15544230069166362
0316d9fc,E1170,3249270.0,4308,5146714.0,5494,0.6313290382951141,0.7841281397888605
0316d9fc,J6200,210.0,2,5146714.0,5494,4.0802733549989374e-05,0.00036403349108117945
0316d9fc,J7400,1000.0,2,5146714.0,5494,0.0001942987311904256,0.00036403349108117945
0316d9fc,Z9600,512.0,8,5146714.0,5494,9.948095036949789e-05,0.0014561339643247178
0319f7cc,F2300,189434.0,112,320966.0,151,0.5901995850027729,0.7417218543046358
0319f7cc,F2600,131532.0,39,320966.0,151,0.40980041499722714,0.2582781456953642
031e8188,Z1200,345500.0,335,347500.0,336,0.9942446043165467,0.9970238095238095
031e8188,z9600,2000.0,1,347500.0,336,0.0057553956834532375,0.002976190476190476
032320cc,K1100,317500.0,14,365050.0,41,0.8697438707026435,0.34146341463414637
032320cc,Y4000,47550.0,27,365050.0,41,0.13025612929735653,0.6585365853658537
032f0b4c,C2400,551000.0,35,551000.0,35,1.0,1.0
03361b23,J1200,3089730.0,2344,3095130.0,2346,0.9982553236859195,0.9991474850809889
03361b23,Z9600,5400.0,2,3095130.0,2346,0.0017446763140805072,0.0008525149190110827
03380461,E1000,5122890.0,8041,6129286.0,9318,0.8358053450271369,0.8629534234814338
03380461,E1100,934831.0,1153,6129286.0,9318,0.15251874361875103,0.12373899978536167
03380461,J1100,1500.0,4,6129286.0,9318,0.0002447267104194518,0.00042927666881305
03380461,J1200,2250.0,4,6129286.0,9318,0.0003670900656291777,0.00042927666881305
03380461,J4000,750.0,3,6129286.0,9318,0.0001223633552097259,0.0003219575016097875
03380461,J5100,32500.0,44,6129286.0,9318,0.005302412059088122,0.00472204335694355
03380461,J6200,29521.0,41,6129286.0,9318,0.004816384812195091,0.004400085855333763
03380461,J7120,1750.0,5,6129286.0,9318,0.00028551449548936043,0.0005365958360163126
03380461,J7400,1250.0,5,6129286.0,9318,0.00020393892534954316,0.0005365958360163126
03380461,JD200,268.0,9,6129286.0,9318,4.3724505594942056e-05,0.0009658725048293626
03380461,JE300,250.0,1,6129286.0,9318,4.078778506990863e-05,0.0001073191672032625
03380461,Z9600,1526.0,8,6129286.0,9318,0.0002489686400667223,0.0008585533376261
03381cc3,G5500,992421.0,626,994921.0,627,0.9974872376801777,0.9984051036682615
03381cc3,Z9600,2500.0,1,994921.0,627,0.0025127623198223778,0.001594896331738437
033fe62a,E1160,569680.0,373,746218.0,575,0.763423021154676,0.648695652173913
033fe62a,E1180,27750.0,48,746218.0,575,0.037187524289148746,0.08347826086956522
033fe62a,J5100,112200.0,104,746218.0,575,0.15035820631504468,0.1808695652173913
033fe62a,J6100,35588.0,48,746218.0,575,0.04769115727575588,0.08347826086956522
033fe62a,J7500,500.0,1,746218.0,575,0.0006700454826873648,0.0017391304347826088
033fe62a,Z9600,500.0,1,746218.0,575,0.0006700454826873648,0.0017391304347826088
0340e99c,C5130,1242859.0,251,1248759.0,255,0.9952753093271,0.984313725490196
0340e99c,Z9600,5900.0,4,1248759.0,255,0.004724690672900055,0.01568627450980392
0346c5b2,B5000,68725.0,86,365916.0,364,0.18781632943079832,0.23626373626373626
0346c5b2,J6100,2400.0,2,365916.0,364,0.006558882366444758,0.005494505494505495
0346c5b2,J7400,250.0,1,365916.0,364,0.000683216913171329,0.0027472527472527475
0346c5b2,K2000,287841.0,261,365916.0,364,0.786631358016594,0.717032967032967
0346c5b2,M1500,5950.0,11,365916.0,364,0.01626056253347763,0.03021978021978022
0346c5b2,Y4000,750.0,3,365916.0,364,0.002049650739513987,0.008241758241758242
03483455,F2500,1038200.0,127,1038200.0,127,1.0,1.0
0348bd6e,H1120,15602609.0,10106,15643609.0,10121,0.9973791214035074,0.9985179330105721
0348bd6e,Z9600,34000.0,12,15643609.0,10121,0.0021734115190426965,0.0011856535915423377
0348bd6e,z9600,7000.0,3,15643609.0,10121,0.00044746707744996696,0.00029641339788558443
0349f4fb,M4100,1040822.0,204,1040822.0,204,1.0,1.0
03504938,B6000,1289061.0,73,1448777.0,153,0.8897580511010321,0.477124183006536
03504938,G5300,159716.0,80,1448777.0,153,0.11024194889896789,0.5228758169934641
0363f8aa,J7120,2043993.0,1623,2044993.0,1624,0.9995110007711517,0.999384236453202
